Treatments,species,true,pred
CDanc-CS-CH-DP,CD,0.419802701,0.20887573
CDanc-CS-CH-DP-BT-BU-BV-CA,CD,0.048383795,0.04728006
CDanc-CS-CH-DP-BT-BU-BV-CA,CD,0.0867458133333333,0.065104604
CDanc-CS-CH-DP-BU,CD,0.313574253,0.31410813
CDanc-CS-CH-DP-BU,CD,0.33070496,0.39878812
CDanc-CS-CH-DP-BU-BV,CD,0.3268841053333333,0.20657323
CDanc-CS-CH-DP-BU-BV,CD,0.2686316853333333,0.2207535
CDanc-CS-DP-BT,CD,0.064206932,0.052273877
CDanc-CS-DP-BT,CD,0.080568068,0.053806305
CDanc-CS-DP-BT-BV-CA,CD,0.0462308043333333,0.07921886
CDanc-CS-DP-BT-BV-CA,CD,0.0848809383333333,0.14385974
CDanc-CS-DP-BU,CD,0.313036693,0.36868316
CDanc-CS-DP-BU,CD,0.3931455366666667,0.4413962
CDanc-CS-DP-BU-BV,CD,0.3312349636666666,0.57121146
CDanc-CS-DP-BU-BV,CD,0.2129560173333333,2.0983844
CDanc-CS-DP-BU-CA,CD,0.344776989,0.5067968
CDanc-CS-DP-BU-CA,CD,0.2950063893333333,0.40637618
CDanc-CS-DP-BV-CA,CD,0.3580494216666667,0.35776243
CDanc-CS-DP-BV-CA,CD,0.2326279896666666,0.319838
CDanc-CS-DP-CA,CD,0.3341588659999999,0.3510135
CDanc-CS-DP-CA,CD,0.3867886063333333,0.34392667
CDanc-DP,CD,0.0120016089999999,0.026454844
CDanc-DP,CD,0.1397535806666666,0.10959989
CDanc-DP,CD,0.3899174273333334,0.32799643
CDanc-DP,CD,0.4009344143636363,0.334167
CDanc-DP-BT,CD,0.063412568,0.11996877
CDanc-DP-BT-BU-BV-CA,CD,0.0501177603333333,0.03764051
CDanc-DP-BT-BU-BV-CA,CD,0.0875741773333333,-6.895653e-09
CDanc-DP-BT-CA,CD,0.0739408693333333,0.054428108
CDanc-DP-BT-CA,CD,0.0511635353333333,0.049735647
CDanc-DP-BU,CD,0.4205312943333334,0.37852934
CDanc-DP-BU-CA,CD,0.327575065,0.34281823
CDanc-DP-BU-CA,CD,0.2552476943333333,0.33922854
CDanc-DP-BV,CD,0.4810132613333333,0.4333846
CDanc-DP-CA,CD,0.3336345833333333,0.39655593
CDanc-DP-CH,CD,0.2034449163333333,0.38452333
CDanc-DP-CS,CD,0.3256040206666666,0.39335012
CDanc-BT-BV,BV,0.063133537,0.14493781
CDanc-BU-BV,BV,0.5793630683333334,0.44619602
CDanc-BV,BV,0.0508830533333333,0.041773155
CDanc-BV,BV,0.883292279,0.25369823
CDanc-BV,BV,0.7373936626666667,0.6803567
CDanc-BV,BV,0.5932598798333333,0.66502273
CDanc-CA-BV,BV,0.251655901,0.7673197
CDanc-CH-BT-BU-BV,BV,0.168705509,0.07906091
CDanc-CH-BT-BU-BV,BV,0.035105454,0.04763964
CDanc-CH-BV,BV,0.483559986,0.62669754
CDanc-CS-BT-BU-BV,BV,0.1203326616666666,0.08784014
CDanc-CS-BT-BU-BV,BV,0.044038447,0.0732713
